Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
282.110308, Airport3, Taxi2RunwayEA, 1.1, 0, 2, 0, 0, 
283.393980, Airport3, ArriveGate, 2.7, 0, 2, 0, 0, 
283.393980, Airport3, FuelPlane, 2.7, 0, 2, 1, 0, 
283.686203, Airport3, ReleaseLuggageCart, 1.2, 0, 2, 1, 0, 
283.686203, Airport3, UnloadLuggage, 2.7, 0, 2, 0, 0, 
283.686203, Airport3, LeaveGate, 1.2, 0, 2, 0, 0, 
283.686203, Airport3, DockAtGate, 2.8, 0, 1, 0, 0, 
285.436706, Airport3, Taxi2RunwayEA, 1.2, 0, 1, 0, 0, 
285.516056, Airport3, ArriveGate, 2.8, 0, 1, 0, 0, 
285.516056, Airport3, FuelPlane, 2.8, 0, 1, 1, 0, 
286.421732, Airport3, AcquireRunwayTakeoff, 1.1, 0, 1, 1, 0, 
286.421732, Airport3, Takeoff, 1.1, 0, 1, 1, 0, 
289.604281, Airport3, StartClean, 2.7, 0, 1, 1, 0, 
290.186268, Airport3, AcquireRunwayTakeoff, 1.2, 0, 1, 1, 0, 
290.186268, Airport3, Takeoff, 1.2, 0, 1, 1, 0, 
292.422773, Airport3, StartClean, 2.8, 0, 1, 1, 0, 
293.094861, Airport3, Leave, 1.1, 0, 1, 1, 0, 
293.983492, Airport3, LoadLuggage, 1.6, 0, 1, 1, 0, 
297.082450, Airport3, Leave, 1.2, 0, 1, 1, 0, 
297.135065, Airport3, LoadLuggage, 2.7, 0, 1, 1, 0, 
297.827785, Airport3, AcquireRunwayLand, 2.6, 0, 1, 1, 0, 
297.827785, Airport3, Land, 2.6, 0, 1, 1, 0, 
299.220569, Airport3, StartEmbark, 2.7, 0, 1, 1, 0, 
302.123254, Airport3, ReleaseFuelTruck, 2.7, 0, 1, 1, 0, 
302.123254, Airport3, LeaveGate, 2.7, 0, 1, 1, 0, 
302.331938, Airport3, StartEmbark, 2.8, 0, 1, 1, 0, 
303.148437, Airport3, Taxi2Gate, 2.6, 0, 1, 1, 0, 
304.169925, Airport3, ReleaseFuelTruck, 2.8, 0, 1, 1, 0, 
304.169925, Airport3, LeaveGate, 2.8, 0, 1, 1, 0, 
306.338523, Airport3, AcquireGate, 2.6, 0, 1, 1, 0, 
309.756863, Airport3, ReleaseLuggageCart, 1.6, 0, 2, 1, 0, 
309.756863, Airport3, UnloadLuggage, 2.8, 0, 2, 0, 0, 
309.756863, Airport3, LeaveGate, 1.6, 0, 2, 0, 0, 
309.756863, Airport3, DockAtGate, 2.3, 0, 1, 0, 0, 
311.566552, Airport3, Taxi2RunwayEA, 1.6, 0, 1, 0, 0, 
312.074008, Airport3, ArriveGate, 2.3, 0, 1, 0, 0, 
312.074008, Airport3, FuelPlane, 2.3, 0, 1, 1, 0, 
312.685654, Airport3, ReleaseLuggageCart, 2.7, 0, 1, 1, 0, 
312.685654, Airport3, UnloadLuggage, 2.3, 0, 1, 0, 0, 
312.685654, Airport3, LeaveGate, 2.7, 0, 1, 0, 0, 
312.738840, Airport3, LeaveGate, 2.7, 0, 1, 0, 0, 
312.738840, Airport3, DockAtGate, 2.6, 0, 0, 0, 0, 
313.795372, Airport3, Taxi2RunwayEA, 2.7, 0, 0, 0, 0, 
314.740817, Airport3, ArriveGate, 2.6, 0, 0, 0, 0, 
314.740817, Airport3, FuelPlane, 2.6, 0, 0, 1, 0, 
315.074619, Airport3, AcquireRunwayTakeoff, 1.6, 0, 0, 1, 0, 
315.074619, Airport3, Takeoff, 1.6, 0, 0, 1, 0, 
316.046356, Airport3, LeaveGate, 2.8, 0, 0, 1, 0, 
316.953731, Airport3, AcquireRunwayTakeoff, 2.7, 0, 0, 1, 0, 
316.953731, Airport3, Takeoff, 2.7, 0, 0, 1, 0, 
319.396755, Airport3, StartClean, 2.3, 0, 0, 1, 0, 
320.510358, Airport3, StartClean, 2.6, 0, 0, 1, 0, 
321.951837, Airport3, Leave, 1.6, 0, 0, 1, 0, 
323.796760, Airport3, Leave, 2.7, 0, 0, 1, 0, 
323.843459, Airport3, LoadLuggage, 2.8, 0, 0, 1, 0, 
326.365013, Airport3, LoadLuggage, 2.3, 0, 0, 1, 0, 
329.648385, Airport3, StartEmbark, 2.3, 0, 0, 1, 0, 
329.872146, Airport3, StartEmbark, 2.6, 0, 0, 1, 0, 
330.838155, Airport3, ReleaseFuelTruck, 2.3, 0, 0, 1, 0, 
330.838155, Airport3, LeaveGate, 2.3, 0, 0, 1, 0, 
333.497899, Airport3, ReleaseFuelTruck, 2.6, 0, 0, 1, 0, 
333.497899, Airport3, LeaveGate, 2.6, 0, 0, 1, 0, 
340.055806, Airport3, ReleaseLuggageCart, 2.8, 0, 0, 1, 0, 
340.055806, Airport3, UnloadLuggage, 2.6, 0, 0, 0, 0, 
340.055806, Airport3, LeaveGate, 2.8, 0, 0, 0, 0, 
319.219214, Airport3, AcquireRunwayLand, 1.9, 0, 0, 0, 0, 
319.219214, Airport3, Land, 1.9, 0, 0, 0, 0, 
324.337076, Airport3, Taxi2Gate, 1.9, 0, 0, 0, 0, 
328.325409, Airport3, AcquireGate, 1.9, 0, 0, 0, 0, 
328.325409, Airport3, DockAtGate, 1.9, 0, 0, 0, 0, 
330.340036, Airport3, ArriveGate, 1.9, 0, 0, 0, 0, 
330.340036, Airport3, FuelPlane, 1.9, 0, 0, 1, 0, 
336.753553, Airport3, StartClean, 1.9, 0, 0, 1, 0, 
342.027943, Airport3, Taxi2RunwayEA, 2.8, 0, 0, 1, 0, 
342.077674, Airport3, ReleaseLuggageCart, 2.3, 0, 0, 1, 0, 
342.077674, Airport3, UnloadLuggage, 1.9, 0, 0, 0, 0, 
342.077674, Airport3, LeaveGate, 2.3, 0, 0, 0, 0, 
342.544509, Airport3, LeaveGate, 2.3, 0, 0, 0, 0, 
342.599437, Airport3, LeaveGate, 2.6, 0, 0, 0, 0, 
345.272471, Airport3, Taxi2RunwayEA, 2.3, 0, 0, 0, 0, 
346.129119, Airport3, AcquireRunwayTakeoff, 2.8, 0, 0, 0, 0, 
346.129119, Airport3, Takeoff, 2.8, 0, 0, 0, 0, 
346.755919, Airport3, StartEmbark, 1.9, 0, 0, 0, 0, 
348.954234, Airport3, AcquireRunwayTakeoff, 2.3, 0, 0, 0, 0, 
348.954234, Airport3, Takeoff, 2.3, 0, 0, 0, 0, 
349.040063, Airport3, ReleaseFuelTruck, 1.9, 0, 0, 0, 0, 
349.040063, Airport3, LeaveGate, 1.9, 0, 0, 0, 0, 
353.417648, Airport3, Leave, 2.8, 0, 0, 0, 0, 
354.693178, Airport3, LoadLuggage, 2.6, 0, 0, 0, 0, 
355.752021, Airport3, Leave, 2.3, 0, 0, 0, 0, 
355.865273, Airport3, LoadLuggage, 1.9, 0, 0, 0, 0, 
359.559078, Airport3, LeaveGate, 1.9, 0, 0, 0, 0, 
370.728524, Airport3, ReleaseLuggageCart, 2.6, 0, 0, 0, 0, 
370.728524, Airport3, LeaveGate, 2.6, 0, 0, 0, 0, 
372.503618, Airport3, ReleaseLuggageCart, 1.9, 0, 0, 0, 0, 
372.503618, Airport3, LeaveGate, 1.9, 0, 0, 0, 0, 
372.912576, Airport3, Taxi2RunwayEA, 2.6, 0, 0, 0, 0, 
240.030010, Airport3, AcquireRunwayLand, 4.3, 0, 0, 0, 0, 
240.030010, Airport3, Land, 4.3, 0, 0, 0, 0, 
244.711022, Airport3, Taxi2Gate, 4.3, 0, 0, 0, 0, 
248.942548, Airport3, AcquireGate, 4.3, 0, 0, 0, 0, 
248.942548, Airport3, DockAtGate, 4.3, 0, 0, 0, 0, 
250.567220, Airport3, ArriveGate, 4.3, 0, 0, 0, 0, 
250.567220, Airport3, UnloadLuggage, 4.3, 0, 0, 0, 0, 
250.567220, Airport3, FuelPlane, 4.3, 0, 0, 0, 0, 
256.490964, Airport3, StartClean, 4.3, 0, 0, 0, 0, 
264.486152, Airport3, LoadLuggage, 4.3, 0, 0, 0, 0, 
266.646193, Airport3, StartEmbark, 4.3, 0, 0, 0, 0, 
270.209603, Airport3, ReleaseFuelTruck, 4.3, 0, 0, 0, 0, 
270.209603, Airport3, LeaveGate, 4.3, 0, 0, 0, 0, 
279.581001, Airport3, LeaveGate, 4.3, 0, 0, 0, 0, 
280.458502, Airport3, ReleaseLuggageCart, 4.3, 0, 0, 0, 0, 
280.458502, Airport3, LeaveGate, 4.3, 0, 0, 0, 0, 
282.157530, Airport3, Taxi2RunwayEA, 4.3, 0, 0, 0, 0, 
286.163467, Airport3, AcquireRunwayTakeoff, 4.3, 0, 0, 0, 0, 
286.163467, Airport3, Takeoff, 4.3, 0, 0, 0, 0, 
293.732060, Airport3, Leave, 4.3, 0, 0, 0, 0, 
374.264787, Airport3, Taxi2RunwayEA, 1.9, 0, 0, 0, 0, 
376.274582, Airport3, AcquireRunwayTakeoff, 2.6, 0, 0, 0, 0, 
376.274582, Airport3, Takeoff, 2.6, 0, 0, 0, 0, 
378.508353, Airport3, AcquireRunwayTakeoff, 1.9, 0, 0, 0, 0, 
378.508353, Airport3, Takeoff, 1.9, 0, 0, 0, 0, 
383.399602, Airport3, Leave, 2.6, 0, 0, 0, 0, 
385.123307, Airport3, Leave, 1.9, 0, 0, 0, 0, 
