Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
309.368565, Airport4, LeaveGate, 1.3, 0, 0, 0, 0, 
311.097840, Airport4, Taxi2RunwayEA, 1.3, 0, 0, 0, 0, 
176.316098, Airport4, AcquireRunwayLand, 2.9, 0, 0, 0, 0, 
176.316098, Airport4, Land, 2.9, 0, 0, 0, 0, 
180.764959, Airport4, Taxi2Gate, 2.9, 0, 0, 0, 0, 
184.594812, Airport4, AcquireGate, 2.9, 0, 0, 0, 0, 
184.594812, Airport4, DockAtGate, 2.9, 0, 0, 0, 0, 
186.345315, Airport4, ArriveGate, 2.9, 0, 0, 0, 0, 
186.345315, Airport4, UnloadLuggage, 2.9, 0, 0, 0, 0, 
186.345315, Airport4, FuelPlane, 2.9, 0, 0, 0, 0, 
193.252032, Airport4, StartClean, 2.9, 0, 0, 0, 0, 
201.094877, Airport4, LoadLuggage, 2.9, 0, 0, 0, 0, 
202.925161, Airport4, StartEmbark, 2.9, 0, 0, 0, 0, 
204.999185, Airport4, ReleaseFuelTruck, 2.9, 0, 0, 0, 0, 
204.999185, Airport4, LeaveGate, 2.9, 0, 0, 0, 0, 
215.821344, Airport4, LeaveGate, 2.9, 0, 0, 0, 0, 
216.711165, Airport4, ReleaseLuggageCart, 2.9, 0, 0, 0, 0, 
216.711165, Airport4, LeaveGate, 2.9, 0, 0, 0, 0, 
218.620330, Airport4, Taxi2RunwayEA, 2.9, 0, 0, 0, 0, 
222.203687, Airport4, AcquireRunwayTakeoff, 2.9, 0, 0, 0, 0, 
222.203687, Airport4, Takeoff, 2.9, 0, 0, 0, 0, 
228.977058, Airport4, Leave, 2.9, 0, 0, 0, 0, 
314.796607, Airport4, AcquireRunwayTakeoff, 1.3, 0, 0, 0, 0, 
314.796607, Airport4, Takeoff, 1.3, 0, 0, 0, 0, 
321.347197, Airport4, Leave, 1.3, 0, 0, 0, 0, 
